"","reference","decimalLatitude","decimalLongitude","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate"
"965","https://www.inaturalist.org/observations/226591075",45.587284,-78.373497,2024-06-14,"NA","NA","Y","NA","NA","iNaturalist",6,14,2024,166
"966","https://www.inaturalist.org/observations/229369749",41.311786,-76.303389,2024-07-14,"NA","NA","Y","Y","NA","iNaturalist",7,14,2024,196
"967","https://www.inaturalist.org/observations/229766747",47.9133,-84.098312,2024-07-06,"NA","NA","Y","Y","NA","iNaturalist",7,6,2024,188
"968","https://www.inaturalist.org/observations/228152262",46.514276,-87.55798,2024-07-08,"NA","NA","Y","Y","NA","iNaturalist",7,8,2024,190
"969","https://www.inaturalist.org/observations/128664055",46.767525,-90.781424,2022-07-30,"NA","NA","Y","Y","NA","iNaturalist",7,30,2022,211
"970","https://www.inaturalist.org/observations/226649998",44.546794,-76.238454,2024-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2024,171
"971","https://www.inaturalist.org/observations/227657236",45.948775,-92.578284,2024-07-04,"NA","NA","Y","Y","NA","iNaturalist",7,4,2024,186
"972","https://www.inaturalist.org/observations/229739224",44.847791,-92.817986,2024-07-16,"NA","NA","NA","Y","NA","iNaturalist",7,16,2024,198
"973","https://www.inaturalist.org/observations/229098956",44.599378,-68.674422,2024-07-13,"NA","NA","Y","Y","NA","iNaturalist",7,13,2024,195
"974","https://www.inaturalist.org/observations/227508853",42.828824,-71.932435,2024-07-06,"NA","NA","Y","Y","NA","iNaturalist",7,6,2024,188
"975","https://www.inaturalist.org/observations/229966483",47.31997,-91.211388,2024-07-17,"NA","NA","Y","Y","NA","iNaturalist",7,17,2024,199
"976","https://www.inaturalist.org/observations/228912324",45.58303,-61.03965,2024-07-12,"NA","NA","NA","NA","Y","iNaturalist",7,12,2024,194
"977","https://www.inaturalist.org/observations/225344689",44.632177,-63.602148,2024-06-26,"NA","NA","NA","NA","Y","iNaturalist",6,26,2024,178
"978","https://www.inaturalist.org/observations/229593670",47.081247,-79.668298,2024-07-13,"NA","NA","Y","Y","NA","iNaturalist",7,13,2024,195
"979","https://www.inaturalist.org/observations/227376739",42.66799,-72.326319,2024-07-05,"NA","NA","NA","Y","NA","iNaturalist",7,5,2024,187
"980","https://www.inaturalist.org/observations/229599072",46.713642,-60.385364,2024-07-14,"NA","NA","NA","NA","Y","iNaturalist",7,14,2024,196
"981","https://www.inaturalist.org/observations/227379217",43.632878,-71.909918,2024-07-05,"NA","NA","Y","NA","NA","iNaturalist",7,5,2024,187
"982","https://www.inaturalist.org/observations/227776538",41.18069,-75.725479,2024-07-07,"NA","NA","Y","Y","NA","iNaturalist",7,7,2024,189
"983","https://www.inaturalist.org/observations/86096595",43.012742,-89.994319,2021-07-06,"NA","NA","NA","NA","Y","iNaturalist",7,6,2021,187
"984","https://www.inaturalist.org/observations/228809670",43.30032,-71.532692,2024-07-12,"NA","NA","NA","Y","NA","iNaturalist",7,12,2024,194
"985","https://www.inaturalist.org/observations/228953212",43.941744,-90.317217,2024-07-12,"NA","NA","Y","Y","NA","iNaturalist",7,12,2024,194
"986","https://www.inaturalist.org/observations/229940667",46.744251,-82.227274,2024-07-17,"NA","NA","NA","NA","Y","iNaturalist",7,17,2024,199
"987","https://www.inaturalist.org/observations/229353326",47.365473,-84.646967,2024-07-14,"NA","NA","Y","NA","NA","iNaturalist",7,14,2024,196
"988","https://www.inaturalist.org/observations/228543278",48.136297,-79.507633,2024-07-09,"NA","NA","Y","Y","NA","iNaturalist",7,9,2024,191
"989","https://www.inaturalist.org/observations/227882153",48.142245,-88.474247,2024-07-04,"NA","NA","Y","NA","NA","iNaturalist",7,4,2024,186
"990","https://www.inaturalist.org/observations/229118039",43.474883,-80.96142,2024-07-13,"NA","NA","NA","NA","Y","iNaturalist",7,13,2024,195
"991","https://www.inaturalist.org/observations/226393882",44.927144,-62.511332,2024-06-29,"NA","NA","Y","NA","NA","iNaturalist",6,29,2024,181
"992","https://www.inaturalist.org/observations/226949168",42.14296,-78.559443,2024-07-02,"NA","NA","Y","Y","NA","iNaturalist",7,2,2024,184
"993","https://www.inaturalist.org/observations/227638893",43.645675,-71.90663,2024-07-05,"NA","NA","NA","NA","Y","iNaturalist",7,5,2024,187
"994","https://www.inaturalist.org/observations/228637661",48.525942,-88.395381,2024-07-10,"NA","NA","NA","NA","Y","iNaturalist",7,10,2024,192
"995","https://www.inaturalist.org/observations/227380039",45.497144,-74.865786,2024-07-04,"NA","NA","Y","Y","NA","iNaturalist",7,4,2024,186
"996","https://www.inaturalist.org/observations/227214153",46.254275,-88.733337,2024-07-04,"NA","NA","Y","Y","NA","iNaturalist",7,4,2024,186
"997","https://www.inaturalist.org/observations/227168384",46.459355,-80.971878,2024-07-04,"NA","NA","Y","Y","NA","iNaturalist",7,4,2024,186
"998","https://www.inaturalist.org/observations/222074967",40.993392,-87.56118,2024-06-09,"NA","Y","Y","Y","NA","iNaturalist",6,9,2024,161
"999","https://www.inaturalist.org/observations/224436108",44.769592,-63.620664,2024-06-22,"NA","NA","Y","NA","NA","iNaturalist",6,22,2024,174
"1000","https://www.inaturalist.org/observations/209229938",41.303474,-74.830671,2024-04-23,"Y","Y","NA","NA","NA","iNaturalist",4,23,2024,114
"1001","https://www.inaturalist.org/observations/228357261",45.574097,-78.505097,2024-07-09,"NA","NA","Y","Y","NA","iNaturalist",7,9,2024,191
"1002","https://www.inaturalist.org/observations/227870451",48.141008,-88.497798,2024-07-03,"NA","Y","NA","NA","NA","iNaturalist",7,3,2024,185
"1003","https://www.inaturalist.org/observations/228749211",45.573097,-78.503258,2024-07-09,"NA","NA","Y","Y","NA","iNaturalist",7,9,2024,191
"1004","https://www.inaturalist.org/observations/228928522",44.032877,-69.518888,2024-07-04,"NA","NA","Y","NA","NA","iNaturalist",7,4,2024,186
"1005","https://www.inaturalist.org/observations/229938055",46.74381,-82.227689,2024-07-17,"NA","NA","NA","NA","Y","iNaturalist",7,17,2024,199
"1006","https://www.inaturalist.org/observations/73756114",43.012925,-89.993303,2021-04-11,"Y","NA","NA","NA","NA","iNaturalist",4,11,2021,101
"1007","https://www.inaturalist.org/observations/228494121",48.244004,-79.01097,2024-07-10,"NA","NA","Y","Y","NA","iNaturalist",7,10,2024,192
"1008","https://www.inaturalist.org/observations/228440529",44.337237,-68.060269,2024-07-10,"NA","NA","NA","Y","NA","iNaturalist",7,10,2024,192
"1009","https://www.inaturalist.org/observations/229766745",47.9133,-84.098312,2024-07-06,"NA","NA","Y","NA","NA","iNaturalist",7,6,2024,188
"1010","https://www.inaturalist.org/observations/165564253",44.083108,-69.169681,2023-06-04,"NA","NA","Y","NA","NA","iNaturalist",6,4,2023,155
"1011","https://www.inaturalist.org/observations/229963862",41.433788,-71.683864,2024-07-17,"NA","NA","NA","Y","NA","iNaturalist",7,17,2024,199
"1012","https://www.inaturalist.org/observations/227893893",41.0507,-75.643692,2024-07-06,"NA","NA","Y","Y","NA","iNaturalist",7,6,2024,188
"1013","https://www.inaturalist.org/observations/227215150",47.340047,-91.185754,2024-07-04,"NA","NA","Y","NA","NA","iNaturalist",7,4,2024,186
"1014","https://www.inaturalist.org/observations/201783833",45.230356,-76.49206,2017-05-28,"NA","Y","NA","NA","NA","iNaturalist",5,28,2017,148
"1015","https://www.inaturalist.org/observations/229805263",46.741665,-82.225794,2024-07-16,"NA","NA","Y","Y","NA","iNaturalist",7,16,2024,198
"1016","https://www.inaturalist.org/observations/83711373",47.948396,-92.630218,2021-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2021,170
"1017","https://www.inaturalist.org/observations/227626907",44.306512,-68.349433,2024-07-06,"NA","NA","NA","Y","NA","iNaturalist",7,6,2024,188
"1018","https://www.inaturalist.org/observations/227567203",41.031075,-75.739687,2024-07-06,"NA","NA","Y","Y","NA","iNaturalist",7,6,2024,188
"1019","https://www.inaturalist.org/observations/229125460",43.47585,-80.961738,2024-07-13,"NA","NA","NA","NA","Y","iNaturalist",7,13,2024,195
"1020","https://www.inaturalist.org/observations/229531449",46.330792,-83.903051,2024-07-15,"NA","NA","Y","Y","NA","iNaturalist",7,15,2024,197
"1021","https://www.inaturalist.org/observations/227176172",41.386187,-79.092806,2024-07-03,"NA","NA","NA","NA","Y","iNaturalist",7,3,2024,185
"1022","https://www.inaturalist.org/observations/228667060",45.573403,-78.503813,2024-07-10,"NA","NA","NA","Y","NA","iNaturalist",7,10,2024,192
"1023","https://www.inaturalist.org/observations/229152686",43.68418,-71.109903,2024-07-13,"NA","NA","Y","Y","NA","iNaturalist",7,13,2024,195
"1024","https://www.inaturalist.org/observations/229153331",42.804912,-71.904193,2024-07-13,"NA","NA","Y","Y","NA","iNaturalist",7,13,2024,195
"1025","https://www.inaturalist.org/observations/117179595",42.806826,-71.900773,2022-05-15,"NA","Y","NA","NA","NA","iNaturalist",5,15,2022,135
"1026","https://www.inaturalist.org/observations/228611467",47.711848,-84.812549,2024-07-11,"NA","NA","Y","Y","NA","iNaturalist",7,11,2024,193
"1027","https://www.inaturalist.org/observations/227774672",47.446147,-84.7566,2024-06-26,"NA","NA","Y","NA","NA","iNaturalist",6,26,2024,178
"1028","https://www.inaturalist.org/observations/229938281",46.743679,-82.227572,2024-07-17,"NA","NA","Y","Y","NA","iNaturalist",7,17,2024,199
"1029","https://www.inaturalist.org/observations/228531702",42.850781,-72.060233,2024-07-09,"NA","NA","Y","Y","NA","iNaturalist",7,9,2024,191
"1030","https://www.inaturalist.org/observations/226220891",45.577461,-78.70108,2024-06-14,"NA","NA","Y","NA","NA","iNaturalist",6,14,2024,166
"1031","https://www.inaturalist.org/observations/228129135",45.490733,-89.59568,2024-07-08,"NA","NA","Y","NA","NA","iNaturalist",7,8,2024,190
"1032","https://www.inaturalist.org/observations/228851581",44.006347,-71.567183,2024-07-11,"NA","NA","NA","NA","Y","iNaturalist",7,11,2024,193
"1033","https://www.inaturalist.org/observations/228523151",46.607685,-63.946232,2024-07-10,"NA","NA","NA","NA","Y","iNaturalist",7,10,2024,192
"1034","https://www.inaturalist.org/observations/46333220",43.140025,-90.28124,2020-05-12,"NA","Y","NA","NA","NA","iNaturalist",5,12,2020,133
"1035","https://www.inaturalist.org/observations/229003585",41.443146,-73.900584,2024-07-12,"NA","NA","Y","Y","NA","iNaturalist",7,12,2024,194
"1036","https://www.inaturalist.org/observations/226896562",42.080816,-75.551404,2024-07-01,"NA","NA","Y","NA","NA","iNaturalist",7,1,2024,183
"1037","https://www.inaturalist.org/observations/120192720",45.160963,-76.654695,2022-06-04,"NA","NA","Y","NA","NA","iNaturalist",6,4,2022,155
"1038","https://www.inaturalist.org/observations/6842499",44.159788,-71.657935,2017-06-28,"NA","Y","NA","NA","NA","iNaturalist",6,28,2017,179
"1039","https://www.inaturalist.org/observations/228057487",44.750891,-70.54729,2024-07-08,"NA","NA","Y","Y","NA","iNaturalist",7,8,2024,190
"1040","https://www.inaturalist.org/observations/228058488",49.46537,-91.549728,2024-07-07,"NA","NA","Y","NA","NA","iNaturalist",7,7,2024,189
"1041","https://www.inaturalist.org/observations/229143906",45.587181,-78.372251,2024-07-05,"NA","NA","Y","NA","NA","iNaturalist",7,5,2024,187
"1042","https://www.inaturalist.org/observations/225514101",44.774452,-63.688704,2024-06-27,"NA","NA","NA","NA","Y","iNaturalist",6,27,2024,179
"1043","https://www.inaturalist.org/observations/228849353",42.828753,-71.932414,2024-07-06,"NA","NA","NA","NA","Y","iNaturalist",7,6,2024,188
"1044","https://www.inaturalist.org/observations/225234251",44.248545,-89.78794,2024-06-24,"NA","NA","Y","NA","NA","iNaturalist",6,24,2024,176
"1045","https://www.inaturalist.org/observations/225604956",43.886152,-72.023213,2023-08-05,"NA","NA","Y","Y","NA","iNaturalist",8,5,2023,217
"1046","https://www.inaturalist.org/observations/226040714",46.400069,-82.646891,2024-06-29,"NA","NA","Y","Y","NA","iNaturalist",6,29,2024,181
"1047","https://www.inaturalist.org/observations/225692494",42.021953,-72.919175,2024-06-25,"NA","NA","Y","Y","NA","iNaturalist",6,25,2024,177
"1048","https://www.inaturalist.org/observations/226212998",44.501188,-78.493058,2024-06-30,"NA","NA","NA","NA","Y","iNaturalist",6,30,2024,182
"1049","https://www.inaturalist.org/observations/226748647",43.874763,-73.005567,2024-06-29,"NA","NA","Y","Y","NA","iNaturalist",6,29,2024,181
"1050","https://www.inaturalist.org/observations/225363862",42.986436,-71.244122,2024-06-26,"NA","NA","NA","NA","Y","iNaturalist",6,26,2024,178
"1051","https://www.inaturalist.org/observations/223563332",45.574508,-78.505679,2024-06-18,"NA","NA","Y","NA","NA","iNaturalist",6,18,2024,170
"1052","https://www.inaturalist.org/observations/226215042",45.370368,-93.091771,2024-06-14,"NA","NA","Y","NA","NA","iNaturalist",6,14,2024,166
"1053","https://www.inaturalist.org/observations/57281855",44.421502,-64.811969,2020-08-22,"NA","NA","NA","NA","Y","iNaturalist",8,22,2020,235
"1054","https://www.inaturalist.org/observations/225194883",45.574813,-78.507775,2024-06-25,"NA","NA","Y","Y","NA","iNaturalist",6,25,2024,177
"1055","https://www.inaturalist.org/observations/225950041",43.381026,-70.645031,2024-06-29,"NA","NA","Y","Y","NA","iNaturalist",6,29,2024,181
"1056","https://www.inaturalist.org/observations/226480706",44.607299,-67.925837,2018-08-03,"NA","NA","Y","Y","NA","iNaturalist",8,3,2018,215
"1057","https://www.inaturalist.org/observations/226156576",44.372628,-68.21872,2024-06-29,"NA","NA","Y","Y","NA","iNaturalist",6,29,2024,181
"1058","https://www.inaturalist.org/observations/190403809",44.426586,-64.814202,2023-10-07,"NA","NA","NA","NA","Y","iNaturalist",10,7,2023,280
"1059","https://www.inaturalist.org/observations/225489285",43.823593,-64.925517,2024-06-27,"NA","NA","Y","NA","NA","iNaturalist",6,27,2024,179
"1060","https://www.inaturalist.org/observations/226480486",44.602173,-63.593678,2024-06-23,"NA","NA","Y","NA","NA","iNaturalist",6,23,2024,175
"1061","https://www.inaturalist.org/observations/78911817",44.417745,-64.815803,2021-05-15,"NA","NA","NA","NA","Y","iNaturalist",5,15,2021,135
"1062","https://www.inaturalist.org/observations/225556792",42.096456,-73.699203,2024-06-27,"NA","NA","Y","NA","NA","iNaturalist",6,27,2024,179
"1063","https://www.inaturalist.org/observations/29658615",47.006017,-60.40653,2019-07-27,"NA","NA","NA","NA","Y","iNaturalist",7,27,2019,208
"1064","https://www.inaturalist.org/observations/225319587",41.654511,-72.938819,2024-06-22,"NA","NA","Y","Y","NA","iNaturalist",6,22,2024,174
"1065","https://www.inaturalist.org/observations/225533158",42.06146,-72.272336,2024-06-27,"NA","NA","NA","Y","NA","iNaturalist",6,27,2024,179
"1066","https://www.inaturalist.org/observations/225195906",42.389526,-72.666641,2024-06-25,"NA","NA","Y","Y","NA","iNaturalist",6,25,2024,177
"1067","https://www.inaturalist.org/observations/216334336",46.750275,-71.32257,2024-05-17,"Y","Y","NA","NA","NA","iNaturalist",5,17,2024,138
"1068","https://www.inaturalist.org/observations/225194921",44.248841,-89.800888,2024-06-24,"NA","NA","Y","Y","NA","iNaturalist",6,24,2024,176
"1069","https://www.inaturalist.org/observations/225235692",44.198981,-89.802974,2024-06-24,"NA","NA","Y","Y","NA","iNaturalist",6,24,2024,176
"1070","https://www.inaturalist.org/observations/225689838",44.248408,-72.245386,2024-06-26,"NA","NA","Y","NA","NA","iNaturalist",6,26,2024,178
"1071","https://www.inaturalist.org/observations/226348036",41.373011,-70.632151,2024-06-29,"NA","NA","Y","Y","NA","iNaturalist",6,29,2024,181
"1072","https://www.inaturalist.org/observations/225912568",41.35445,-70.638078,2024-06-29,"NA","NA","Y","NA","NA","iNaturalist",6,29,2024,181
"1073","https://www.inaturalist.org/observations/225601677",43.793409,-71.776447,2024-06-27,"NA","NA","Y","Y","NA","iNaturalist",6,27,2024,179
"1074","https://www.inaturalist.org/observations/225887181",43.941932,-72.05429,2024-06-25,"NA","NA","Y","NA","NA","iNaturalist",6,25,2024,177
"1075","https://www.inaturalist.org/observations/226347634",41.373277,-70.632647,2024-06-29,"NA","NA","Y","Y","NA","iNaturalist",6,29,2024,181
"1076","https://www.inaturalist.org/observations/225806430",43.522737,-71.404388,2024-06-28,"NA","NA","Y","NA","NA","iNaturalist",6,28,2024,180
"1077","https://www.inaturalist.org/observations/226239536",42.480648,-71.242548,2024-06-30,"NA","NA","NA","NA","Y","iNaturalist",6,30,2024,182
"1078","https://www.inaturalist.org/observations/226048764",47.658016,-70.61664,2023-08-23,"NA","NA","NA","Y","NA","iNaturalist",8,23,2023,235
"1079","https://www.inaturalist.org/observations/224985296",44.249301,-89.809325,2024-06-24,"NA","NA","Y","NA","NA","iNaturalist",6,24,2024,176
"1080","https://www.inaturalist.org/observations/53518368",44.534889,-64.706449,2020-07-18,"NA","NA","Y","NA","NA","iNaturalist",7,18,2020,200
"1081","https://www.inaturalist.org/observations/56429361",46.819387,-60.452288,2020-08-14,"NA","NA","Y","Y","NA","iNaturalist",8,14,2020,227
"1082","https://www.inaturalist.org/observations/226448584",46.365322,-94.229641,2024-07-01,"NA","NA","Y","Y","NA","iNaturalist",7,1,2024,183
"1083","https://www.inaturalist.org/observations/223605799",44.427335,-89.686363,2024-06-17,"NA","NA","Y","NA","NA","iNaturalist",6,17,2024,169
"1084","https://www.inaturalist.org/observations/222921413",45.97753,-69.077519,2024-06-13,"NA","Y","Y","NA","NA","iNaturalist",6,13,2024,165
"1085","https://www.inaturalist.org/observations/224629976",47.670972,-52.748683,2024-06-23,"NA","Y","NA","NA","NA","iNaturalist",6,23,2024,175
"1086","https://www.inaturalist.org/observations/224406166",48.07921,-91.25629,2024-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2024,171
"1087","https://www.inaturalist.org/observations/222744133",46.238428,-85.955558,2024-06-14,"NA","NA","Y","NA","NA","iNaturalist",6,14,2024,166
"1088","https://www.inaturalist.org/observations/222511125",44.133361,-71.331537,2024-06-13,"NA","NA","NA","NA","Y","iNaturalist",6,13,2024,165
"1089","https://www.inaturalist.org/observations/222761495",42.67884,-72.335503,2024-06-13,"NA","NA","NA","NA","Y","iNaturalist",6,13,2024,165
"1090","https://www.inaturalist.org/observations/223237483",45.61794,-77.386113,2024-06-12,"NA","NA","Y","Y","NA","iNaturalist",6,12,2024,164
"1091","https://www.inaturalist.org/observations/218699482",41.027509,-75.692148,2024-04-27,"Y","Y","NA","NA","NA","iNaturalist",4,27,2024,118
"1092","https://www.inaturalist.org/observations/222165357",40.994233,-87.561208,2024-06-09,"NA","NA","Y","Y","NA","iNaturalist",6,9,2024,161
"1093","https://www.inaturalist.org/observations/225171626",44.894312,-79.85662,2024-06-25,"NA","NA","Y","Y","NA","iNaturalist",6,25,2024,177
"1094","https://www.inaturalist.org/observations/225095955",45.558649,-84.677395,2024-06-24,"NA","NA","Y","Y","NA","iNaturalist",6,24,2024,176
"1095","https://www.inaturalist.org/observations/224888935",46.25613,-81.7622,2024-06-24,"NA","NA","Y","NA","NA","iNaturalist",6,24,2024,176
"1096","https://www.inaturalist.org/observations/224303398",44.677041,-67.169228,2024-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2024,171
"1097","https://www.inaturalist.org/observations/224037040",45.924417,-91.39281,2024-06-20,"NA","NA","Y","NA","NA","iNaturalist",6,20,2024,172
"1098","https://www.inaturalist.org/observations/224999529",44.125597,-71.97676,2024-06-23,"NA","NA","Y","NA","NA","iNaturalist",6,23,2024,175
"1099","https://www.inaturalist.org/observations/224631522",47.670758,-52.748038,2024-06-23,"NA","Y","NA","NA","NA","iNaturalist",6,23,2024,175
"1100","https://www.inaturalist.org/observations/224686553",44.489113,-89.568531,2024-06-23,"NA","NA","Y","NA","NA","iNaturalist",6,23,2024,175
"1101","https://www.inaturalist.org/observations/224654712",45.55535,-84.682312,2024-06-23,"NA","NA","NA","NA","Y","iNaturalist",6,23,2024,175
"1102","https://www.inaturalist.org/observations/223609327",43.230113,-75.567637,2024-06-18,"NA","NA","Y","Y","NA","iNaturalist",6,18,2024,170
"1103","https://www.inaturalist.org/observations/223103380",41.179749,-74.781586,2024-06-16,"NA","NA","Y","Y","NA","iNaturalist",6,16,2024,168
"1104","https://www.inaturalist.org/observations/224397875",44.628095,-68.10913,2024-06-22,"NA","NA","Y","NA","NA","iNaturalist",6,22,2024,174
"1105","https://www.inaturalist.org/observations/222564072",43.265933,-73.169503,2024-06-13,"NA","NA","NA","NA","Y","iNaturalist",6,13,2024,165
"1106","https://www.inaturalist.org/observations/223001439",42.730981,-72.187997,2024-06-15,"NA","NA","NA","NA","Y","iNaturalist",6,15,2024,167
"1107","https://www.inaturalist.org/observations/221953398",44.677083,-84.638038,2024-06-07,"NA","NA","NA","NA","Y","iNaturalist",6,7,2024,159
"1108","https://www.inaturalist.org/observations/218801090",41.195513,-78.507913,2024-04-28,"Y","Y","NA","NA","NA","iNaturalist",4,28,2024,119
"1109","https://www.inaturalist.org/observations/224186701",46.147767,-60.192117,2024-06-20,"NA","NA","NA","NA","Y","iNaturalist",6,20,2024,172
"1110","https://www.inaturalist.org/observations/224491150",45.954037,-92.567812,2024-06-22,"NA","NA","Y","NA","NA","iNaturalist",6,22,2024,174
"1111","https://www.inaturalist.org/observations/224530450",44.670163,-77.880112,2024-06-22,"NA","NA","Y","Y","NA","iNaturalist",6,22,2024,174
"1112","https://www.inaturalist.org/observations/222919175",46.560199,-87.619814,2024-06-15,"NA","NA","Y","NA","NA","iNaturalist",6,15,2024,167
"1113","https://www.inaturalist.org/observations/225092819",48.286686,-79.867372,2024-06-24,"NA","NA","NA","NA","Y","iNaturalist",6,24,2024,176
"1114","https://www.inaturalist.org/observations/224757504",46.778683,-60.33234,2024-06-16,"Y","Y","NA","NA","NA","iNaturalist",6,16,2024,168
"1115","https://www.inaturalist.org/observations/222738874",45.102542,-61.540644,2024-06-14,"Y","Y","NA","NA","NA","iNaturalist",6,14,2024,166
"1116","https://www.inaturalist.org/observations/224744486",45.555394,-84.686172,2024-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2024,171
"1117","https://www.inaturalist.org/observations/123913207",46.408035,-83.364621,2022-06-28,"NA","NA","NA","NA","Y","iNaturalist",6,28,2022,179
"1118","https://www.inaturalist.org/observations/174368294",49.199303,-68.185302,2023-07-22,"NA","NA","Y","NA","NA","iNaturalist",7,22,2023,203
"1119","https://www.inaturalist.org/observations/65012592",44.30853,-68.319967,2009-07-16,"NA","NA","Y","Y","NA","iNaturalist",7,16,2009,197
"1120","https://www.inaturalist.org/observations/223868176",44.76537,-84.54103,2024-06-19,"NA","NA","Y","Y","NA","iNaturalist",6,19,2024,171
"1121","https://www.inaturalist.org/observations/223614498",41.263697,-78.004897,2024-06-18,"NA","NA","Y","Y","NA","iNaturalist",6,18,2024,170
"1122","https://www.inaturalist.org/observations/223883000",45.396714,-93.170701,2024-06-19,"NA","NA","Y","Y","NA","iNaturalist",6,19,2024,171
"1123","https://www.inaturalist.org/observations/225111018",44.800158,-84.934231,2024-06-12,"NA","NA","NA","NA","Y","iNaturalist",6,12,2024,164
"1124","https://www.inaturalist.org/observations/223564250",41.443954,-76.678917,2024-06-18,"NA","NA","Y","Y","NA","iNaturalist",6,18,2024,170
"1125","https://www.inaturalist.org/observations/223869238",46.600963,-80.981055,2024-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2024,171
"1126","https://www.inaturalist.org/observations/222619588",44.560747,-77.120317,2024-06-08,"NA","NA","Y","NA","NA","iNaturalist",6,8,2024,160
"1127","https://www.inaturalist.org/observations/222045469",44.489992,-63.88963,2024-06-11,"Y","Y","NA","NA","NA","iNaturalist",6,11,2024,163
"1128","https://www.inaturalist.org/observations/225095612",45.946266,-92.357933,2024-06-25,"NA","NA","Y","Y","NA","iNaturalist",6,25,2024,177
"1129","https://www.inaturalist.org/observations/223001873",45.406325,-64.09188,2024-06-15,"NA","NA","NA","NA","Y","iNaturalist",6,15,2024,167
"1130","https://www.inaturalist.org/observations/222346014",42.570646,-72.538857,2024-06-11,"NA","NA","NA","NA","Y","iNaturalist",6,11,2024,163
"1131","https://www.inaturalist.org/observations/224698255",42.363638,-76.683288,2024-06-23,"NA","NA","Y","Y","NA","iNaturalist",6,23,2024,175
"1132","https://www.inaturalist.org/observations/224957052",46.217442,-60.279713,2024-06-24,"NA","NA","NA","NA","Y","iNaturalist",6,24,2024,176
"1133","https://www.inaturalist.org/observations/214065339",41.3615,-70.716935,2024-05-06,"Y","Y","NA","NA","NA","iNaturalist",5,6,2024,127
"1134","https://www.inaturalist.org/observations/224015025",46.282428,-93.852797,2024-06-19,"NA","NA","Y","NA","NA","iNaturalist",6,19,2024,171
"1135","https://www.inaturalist.org/observations/224437589",48.078741,-91.255823,2024-06-18,"NA","NA","Y","NA","NA","iNaturalist",6,18,2024,170
"1136","https://www.inaturalist.org/observations/220133352",45.569098,-76.07795,2024-06-01,"NA","NA","NA","NA","Y","iNaturalist",6,1,2024,153
"1137","https://www.inaturalist.org/observations/224889063",46.2561,-81.762162,2024-06-24,"NA","NA","Y","Y","NA","iNaturalist",6,24,2024,176
"1138","https://www.inaturalist.org/observations/225170108",44.248932,-89.819667,2024-06-24,"NA","NA","Y","NA","NA","iNaturalist",6,24,2024,176
"1139","https://www.inaturalist.org/observations/222708299",44.192146,-89.858877,2024-06-13,"NA","NA","NA","NA","Y","iNaturalist",6,13,2024,165
"1140","https://www.inaturalist.org/observations/220133371",45.568632,-76.077057,2024-06-01,"NA","NA","Y","NA","NA","iNaturalist",6,1,2024,153
"1141","https://www.inaturalist.org/observations/221438780",45.573033,-78.50325,2024-06-08,"NA","NA","Y","NA","NA","iNaturalist",6,8,2024,160
"1142","https://www.inaturalist.org/observations/221587583",47.899666,-91.630388,2024-06-03,"NA","Y","NA","NA","NA","iNaturalist",6,3,2024,155
"1143","https://www.inaturalist.org/observations/221412317",47.471488,-53.003475,2024-06-08,"Y","Y","NA","NA","NA","iNaturalist",6,8,2024,160
"1144","https://www.inaturalist.org/observations/220642665",47.830219,-59.317619,2024-06-03,"Y","Y","NA","NA","NA","iNaturalist",6,3,2024,155
"1145","https://www.inaturalist.org/observations/221157053",47.901312,-78.330788,2024-06-07,"NA","NA","NA","NA","Y","iNaturalist",6,7,2024,159
"1146","https://www.inaturalist.org/observations/166424615",50.252113,-63.593328,2023-06-08,"NA","Y","NA","NA","NA","iNaturalist",6,8,2023,159
"1147","https://www.inaturalist.org/observations/220794844",46.136097,-81.553244,2024-05-16,"Y","Y","NA","NA","NA","iNaturalist",5,16,2024,137
"1148","https://www.inaturalist.org/observations/164306663",45.204538,-76.22431,2023-05-26,"NA","Y","NA","NA","NA","iNaturalist",5,26,2023,146
"1149","https://www.inaturalist.org/observations/218037177",46.21725,-85.972472,2024-05-15,"NA","Y","NA","NA","NA","iNaturalist",5,15,2024,136
"1150","https://www.inaturalist.org/observations/46264704",45.203833,-76.223431,2020-05-17,"Y","Y","NA","NA","NA","iNaturalist",5,17,2020,138
"1151","https://www.inaturalist.org/observations/213519778",45.203778,-76.223488,2024-05-04,"Y","Y","NA","NA","NA","iNaturalist",5,4,2024,125
"1152","https://www.inaturalist.org/observations/220973532",49.421146,-94.050484,2024-06-06,"NA","NA","NA","NA","Y","iNaturalist",6,6,2024,158
"1153","https://www.inaturalist.org/observations/214667676",45.203778,-76.223388,2024-05-09,"NA","Y","NA","NA","NA","iNaturalist",5,9,2024,130
"1154","https://www.inaturalist.org/observations/220783758",44.321453,-68.285203,2024-06-04,"NA","Y","NA","NA","NA","iNaturalist",6,4,2024,156
"1155","https://www.inaturalist.org/observations/221721618",47.928253,-84.835066,2024-06-07,"NA","Y","NA","NA","NA","iNaturalist",6,7,2024,159
