"","reference","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate","march_temperature","april_temperature","may_temperature","june_temperature","july_temperature","august_temperature","sept_temperature","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","decimalLongitude","decimalLatitude","date"
"56","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968856","1908-07-14",NA,NA,NA,"Y",NA,"Online Herbarium",7,14,1908,196,1.20000004768372,7.09999990463257,13.8000001907349,18.7000007629395,21.2000007629395,18.7000007629395,16.3000011444092,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-77.491115,41.325238,1900-07-14
"57","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968855","1908-07-14",NA,NA,NA,"Y",NA,"Online Herbarium",7,14,1908,196,1.80000007152557,7.40000009536743,13.9000005722046,18.6000003814697,21.3000011444092,18.3999996185303,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-77.637456,41.34037,1900-07-14
"58","https://nansh.org/portal/collections/individual/index.php?occid=24048314","1908-08-25",NA,NA,NA,"Y",NA,"Online Herbarium",8,25,1908,238,-2,4.90000009536743,14.1999998092651,18.7000007629395,21.6000003814697,18.3999996185303,16.3999996185303,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-73.06565,44.51953,1900-08-25
"59","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326080","1909-05-06","Y","Y",NA,NA,NA,"Online Herbarium",5,6,1909,126,3.60000014305115,10.5,16.2000007629395,21.6000003814697,22.3999996185303,21.5,18.2000007629395,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-75.68917,39.92028,1900-05-06
"60","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757302","1909-05-06","Y","Y",NA,NA,NA,"Online Herbarium",5,6,1909,126,3.60000014305115,10.5,16.2000007629395,21.6000003814697,22.3999996185303,21.5,18.2000007629395,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-75.68917,39.92028,1900-05-06
"61","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326031","1909-05-08","Y","Y",NA,NA,NA,"Online Herbarium",5,8,1909,128,1.39999997615814,8.30000019073486,14.3000001907349,19.8999996185303,20.8999996185303,19.8000011444092,16.5,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.235365,40.89798,1900-05-08
"62","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908487","1909-05-15","Y","Y",NA,NA,NA,"Online Herbarium",5,15,1909,135,1.60000002384186,7.2000002861023,13.4000005722046,20.1000003814697,21.8000011444092,24.1000003814697,16.8999996185303,"8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.2  CENTRAL USA PLAINS","8  EASTERN TEMPERATE FORESTS",6558125.21217,225913769038,-87.339561,41.581044,1900-05-15
"63","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908483","1909-05-15","Y","Y",NA,NA,NA,"Online Herbarium",5,15,1909,135,1.60000002384186,7.2000002861023,13.4000005722046,20.1000003814697,21.8000011444092,24.1000003814697,16.8999996185303,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",2671829.83858,57407037233.7,-87.023514,41.67116,1900-05-15
"64","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968980","1909-07-15",NA,NA,"Y","Y",NA,"Online Herbarium",7,15,1909,196,0.300000011920929,7.5,14.1000003814697,19.6000003814697,20.3999996185303,19.6000003814697,16.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.621261,40.783368,1900-07-15
"65","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968979","1909-07-16",NA,NA,"Y","Y",NA,"Online Herbarium",7,16,1909,197,0.300000011920929,7.5,14.1000003814697,19.6000003814697,20.3999996185303,19.6000003814697,16.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.946109,40.80139,1900-07-16
"66","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968849","1909-07-16",NA,NA,"Y","Y",NA,"Online Herbarium",7,16,1909,197,0.300000011920929,7.5,14.1000003814697,19.6000003814697,20.3999996185303,19.6000003814697,16.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.946109,40.80139,1900-07-16
"67","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968852","1909-07-14",NA,NA,"Y","Y",NA,"Online Herbarium",7,14,1909,195,0.300000011920929,7.5,14.1000003814697,19.6000003814697,20.3999996185303,19.6000003814697,16.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.946109,40.80139,1900-07-14
"68","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417292","1909-07-04",NA,NA,"Y",NA,NA,"Online Herbarium",7,4,1909,185,0.200000002980232,7.40000009536743,13.6000003814697,19,19.8999996185303,19,15.5,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-74.674244,41.325651,1900-07-04
"69","https://neherbaria.org/portal/collections/individual/index.php?occid=2101169","1909-07-05",NA,NA,"Y",NA,NA,"Online Herbarium",7,5,1909,186,-1.80000007152557,3.90000009536743,10.8000001907349,16.8999996185303,18.7000007629395,18.3999996185303,13.8000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-68.71656,44.88669,1900-07-05
"70","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757268","1909-08-05",NA,NA,NA,"Y",NA,"Online Herbarium",8,5,1909,217,3.70000004768372,10.5,16.2000007629395,21.8000011444092,22.7000007629395,21.8000011444092,18.3000011444092,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-76.018558,39.748442,1900-08-05
"71","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326071","1910-04-23","Y","Y",NA,NA,NA,"Online Herbarium",4,23,1910,113,8,12.8000001907349,15.9000005722046,19.8000011444092,24.6000003814697,22.2000007629395,20.3999996185303,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-75.38,39.994444,1900-04-23
"72","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000115","1910-04-30","Y","Y",NA,NA,NA,"Online Herbarium",4,30,1910,120,5.59999990463257,10.6000003814697,13.6000003814697,17.8999996185303,22.3000011444092,19.8000011444092,17.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.7338,40.748706,1900-04-30
"73","https://nansh.org/portal/collections/individual/index.php?occid=24056692","1910-05-05","Y","Y",NA,NA,NA,"Online Herbarium",5,5,1910,125,1.5,7.59999990463257,11.6000003814697,15.4000005722046,19.8000011444092,16.8000011444092,13.9000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-72.61441,42.86187,1900-05-05
"74","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000118","1910-05-05",NA,"Y",NA,NA,NA,"Online Herbarium",5,5,1910,125,5.59999990463257,10.6000003814697,13.6000003814697,17.8999996185303,22.3000011444092,19.8000011444092,17.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.626969,40.696037,1900-05-05
"75","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326041","1910-04-30",NA,"Y",NA,NA,NA,"Online Herbarium",4,30,1910,120,5.59999990463257,10.6000003814697,13.6000003814697,17.8999996185303,22.3000011444092,19.8000011444092,17.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.7338,40.748706,1900-04-30
"76","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326034","1910-08-02",NA,NA,"Y","Y",NA,"Online Herbarium",8,2,1910,214,5.90000009536743,10.8000001907349,13.8000001907349,18.3999996185303,22.7000007629395,20,17.7000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.254902,40.868706,1900-08-02
"77","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329612","1910-07-05",NA,NA,NA,"Y",NA,"Online Herbarium",7,5,1910,186,6.7000002861023,11.9000005722046,15.3000001907349,19.6000003814697,24.1000003814697,21.3000011444092,19.7000007629395,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",5475122.67071,26026341919.2,-74.195185,40.21343,1900-07-05
"78","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326045","1911-05-14","Y","Y",NA,NA,NA,"Online Herbarium",5,14,1911,134,0.400000005960464,7.2000002861023,17.8000011444092,19.3999996185303,23.1000003814697,20.8999996185303,17.3999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.62233,40.656344,1900-05-14
"79","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930994","1911-07-20",NA,NA,"Y","Y",NA,"Online Herbarium",7,20,1911,201,1.70000004768372,7.30000019073486,16.8000011444092,19.3000011444092,23.7000007629395,21.6000003814697,18.3000011444092,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",1147122.03911,2095677660.07,-73.360398,40.753988,1900-07-20
"80","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930995","1911-07-20",NA,NA,NA,"Y",NA,"Online Herbarium",7,20,1911,201,1.70000004768372,7.30000019073486,16.8000011444092,19.3000011444092,23.7000007629395,21.6000003814697,18.3000011444092,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",1147122.03911,2095677660.07,-73.360398,40.753988,1900-07-20
"81","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930996","1911-07-20",NA,NA,NA,"Y",NA,"Online Herbarium",7,20,1911,201,1.70000004768372,7.30000019073486,16.8000011444092,19.3000011444092,23.7000007629395,21.6000003814697,18.3000011444092,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",1147122.03911,2095677660.07,-73.360398,40.753988,1900-07-20
"82","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930993","1911-07-20",NA,NA,NA,"Y",NA,"Online Herbarium",7,20,1911,201,1.70000004768372,7.30000019073486,16.8000011444092,19.3000011444092,23.7000007629395,21.6000003814697,18.3000011444092,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",1147122.03911,2095677660.07,-73.360398,40.753988,1900-07-20
"83","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326074","1912-04-21","Y","Y",NA,NA,NA,"Online Herbarium",4,21,1912,112,3.70000004768372,11.6000003814697,17.5,20.7000007629395,24,22.1000003814697,20.1000003814697,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-75.380532,39.993964,1900-04-21
"84","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326032","1912-05-12","Y","Y",NA,NA,NA,"Online Herbarium",5,12,1912,133,0.800000011920929,8.90000057220459,15.8000001907349,18.8000011444092,22.3000011444092,19.3999996185303,17.7000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.229828,40.89174,1900-05-12
"85","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968844","1913-04-20","Y","Y",NA,NA,NA,"Online Herbarium",4,20,1913,110,3.29999995231628,8.80000019073486,14.3000001907349,19.5,22,21.5,16.6000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.924223,40.72451,1900-04-20
"86","https://neherbaria.org/portal/collections/individual/index.php?occid=702241","1913-05-16","Y","Y",NA,NA,NA,"Online Herbarium",5,16,1913,136,1.20000004768372,6.5,10.3000001907349,16.3000011444092,19.8999996185303,18.3999996185303,13.6999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-70.56845,43.78113,1900-05-16
"87","https://neherbaria.org/portal/collections/individual/index.php?occid=702237","1913-05-12","Y","Y",NA,NA,NA,"Online Herbarium",5,12,1913,132,1.20000004768372,6.5,10.3000001907349,16.3000011444092,19.8999996185303,18.3999996185303,13.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-70.61441,43.97063,1900-05-12
"88","13653","1913-08-21",NA,NA,"Y","Y",NA,"ECSmith",8,21,1913,233,0.600000023841858,5.09999990463257,7,11.9000005722046,15.5,15,11.9000005722046,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",57753.10395,160129055.684,-66.7851849971,44.6882409928,1900-08-21
"89","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326048","1913-07-19",NA,NA,NA,"Y",NA,"Online Herbarium",7,19,1913,200,4.59999990463257,9.60000038146973,14,19.3000011444092,21.7000007629395,20.3999996185303,16.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.626969,40.696037,1900-07-19
"90","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329725","1913-07-13",NA,NA,NA,"Y",NA,"Online Herbarium",7,13,1913,194,4.59999990463257,9.60000038146973,14,19.3000011444092,21.7000007629395,20.3999996185303,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.601022,40.971058,1900-07-13
"91","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=16999973","1913-07-13",NA,NA,NA,"Y",NA,"Online Herbarium",7,13,1913,194,4.59999990463257,9.60000038146973,14,19.3000011444092,21.7000007629395,20.3999996185303,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.601022,40.971058,1900-07-13
"92","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417283","1914-07-12",NA,NA,NA,"Y",NA,"Online Herbarium",7,12,1914,193,-2.29999995231628,4.80000019073486,14,17,19.3000011444092,19.3000011444092,14.1999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-76.486307,42.438981,1900-07-12
"93","https://neherbaria.org/portal/collections/individual/index.php?occid=699953","1914-08-13",NA,NA,NA,"Y",NA,"Online Herbarium",8,13,1914,225,-4.7000002861023,0.600000023841858,10.8000001907349,13.3000001907349,16.1000003814697,16,11.4000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-71.08754,44.38962,1900-08-13
"94","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326043","1915-07-25","Y","Y","Y","Y",NA,"Online Herbarium",7,25,1915,206,-0.300000011920929,11.5,12.8000001907349,18.2000007629395,21.3000011444092,19.6000003814697,18.3000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.7338,40.748706,1900-07-25
"95","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000113","1915-07-25",NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1915,206,-0.300000011920929,11.5,12.8000001907349,18.2000007629395,21.3000011444092,19.6000003814697,18.3000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.7338,40.748706,1900-07-25
"96","https://neherbaria.org/portal/collections/individual/index.php?occid=2101154","1915-07-04",NA,NA,"Y",NA,NA,"Online Herbarium",7,4,1915,185,-1.70000004768372,8,9.80000019073486,16,19.1000003814697,18.3999996185303,16.2000007629395,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",161774.1506,88226065.1623,-68.68053,44.22895,1900-07-04
"97","https://neherbaria.org/portal/collections/individual/index.php?occid=702252","1915-08-11",NA,NA,"Y","Y",NA,"Online Herbarium",8,11,1915,223,-3.20000004768372,6.40000009536743,9.90000057220459,15.1999998092651,18.2000007629395,17.2000007629395,15,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.67516,44.63722,1900-08-11
"98","https://neherbaria.org/portal/collections/individual/index.php?occid=2100878","1915-08-17",NA,NA,"Y","Y",NA,"Online Herbarium",8,17,1915,229,-3.20000004768372,6.40000009536743,9.90000057220459,15.1999998092651,18.2000007629395,17.2000007629395,15,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.66573,44.75535,1900-08-17
"99","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326049","1915-07-06",NA,NA,NA,"Y",NA,"Online Herbarium",7,6,1915,187,-0.300000011920929,11.5,12.8000001907349,18.2000007629395,21.3000011444092,19.6000003814697,18.3000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.887981,40.572871,1900-07-06
"100","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976271","1915-07-14",NA,NA,NA,"Y",NA,"Online Herbarium",7,14,1915,195,1.60000002384186,11.1000003814697,13.1999998092651,18.3999996185303,21.8000011444092,20.8999996185303,20,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",619246.230437,1329302923.89,-73.466189,40.85772,1900-07-14
"101","https://neherbaria.org/portal/collections/individual/index.php?occid=2101089","1915-07-20",NA,NA,NA,"Y",NA,"Online Herbarium",7,20,1915,201,-3.20000004768372,6.40000009536743,9.90000057220459,15.1999998092651,18.2000007629395,17.2000007629395,15,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.53592,44.67028,1900-07-20
"102","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968924","1916-05-13","Y","Y",NA,NA,NA,"Online Herbarium",5,13,1916,134,-1.70000004768372,7.80000019073486,15.5,16.8999996185303,21.8999996185303,20.6000003814697,15.9000005722046,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.560442,40.447809,1900-05-13
"103","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858910","1916-05-13","Y","Y",NA,NA,NA,"Online Herbarium",5,13,1916,134,-1.70000004768372,7.80000019073486,15.5,16.8999996185303,21.8999996185303,20.6000003814697,15.9000005722046,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.561378,40.450836,1900-05-13
